CWE,Alert ID,File,Line,EVICT Label,Confidence,Stage,Rationale
cwe491,EI_EXPOSE_REP2,juliet/testcases/CWE491_Object_Hijack/CWE491_Object_Hijack__basic_01_good1.java,30,ABSTAIN,1.00,Calibrated,Error calling anthropic: Expecting property name enclosed in double quotes: line 2 column 5 (char 6)
cwe491,RI_REDUNDANT_INTERFACES,juliet/testcases/CWE491_Object_Hijack/CWE491_Object_Hijack__basic_01_good1.java,15,FP,1.00,Calibrated,"This is a redundant interface implementation warning, not a security vulnerability. The class explicitly declares 'implements Cloneable' even though its superclass already does, which is purely stylistic/redundant code. In the context of a test case file, this is likely intentional for clarity. More importantly, the alert does not indicate any actual vulnerability - the code properly implements the security fix for CWE491 by declaring the clone() method as 'final', which prevents object hijacking. The SpotBugs alert is detecting a code style issue, not a functional security flaw. This is a False Positive."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_42.java,125,FP,1.00,Calibrated,"SpotBugs claims 'useless non-empty void method' at line 125. Line 125 is in the `bad()` method which creates a HashMap with untrusted data size. This is NOT useless—it's a deliberate test case for CWE789 (uncontrolled memory allocation). The method body has side effects (HashMap instantiation that could cause memory issues). SpotBugs is incorrectly flagging a intentional security test case as 'useless' when the method serves a clear purpose in the Juliet test suite. The alert type doesn't match the actual vulnerability being tested (CWE789), indicating analyzer confusion about test case intent."
cwe789,UC_USELESS_OBJECT,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s03/CWE789_Uncontrolled_Mem_Alloc__random_ArrayList_22a.java,75,FP,1.00,Calibrated,"SpotBugs alert claims 'useless object created' at line 75. Line 75 is `ArrayList intArrayList = new ArrayList(data);` - object IS used (passed to constructor with tainted data). Alert appears to flag the ArrayList creation itself as 'useless' but this misses the actual CWE789 vulnerability: uncontrolled memory allocation via untrusted `data` parameter. The analyzer either: (1) failed to track that `data` comes from external source, or (2) incorrectly categorized a real CWE789 vulnerability as a 'useless object' issue. Either way, the specific alert type 'useless object created' is incorrect - the object serves a purpose (even if vulnerable). This is a False Positive for the stated alert type, though a real CWE789 vulnerability exists in the code that should be flagged differently."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s03/CWE789_Uncontrolled_Mem_Alloc__URLConnection_HashMap_03.java,129,FP,1.00,Calibrated,"SpotBugs alerts 'Dead store to local variable' at line 129. Analyzing the code: Line 129 is `HashMap intHashMap = new HashMap(data);` where `intHashMap` is assigned but never used afterward. This is a legitimate dead store - the variable is created and assigned but never read. However, this is NOT a security vulnerability. Dead stores are code quality issues, not exploitable flaws. The alert type 'Unknown' combined with 'Dead store' description indicates SpotBugs is flagging unused variable assignment, which is benign. The actual CWE789 vulnerability (uncontrolled memory allocation via untrusted `data` value from URLConnection) exists in the code logic, but that's separate from this dead store alert. The dead store itself poses no security risk - it's just inefficient code. This is a False Positive in terms of security vulnerability classification."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__File_HashSet_45.java,42,FP,1.00,Calibrated,"SpotBugs reports 'dead store to local variable' at line 42. Analyzing the code: line 42 is `int data = dataBad;` in the `badSink()` method. The variable `data` is assigned but never used afterward—it's only read once to initialize the HashSet on line 44. However, this is not actually a 'dead store' in the problematic sense because the value IS used immediately in the next statement. The assignment serves a legitimate purpose: reading the member variable into a local scope before using it. This is a common pattern and not a security vulnerability. SpotBugs is flagging an overly conservative analysis where the local variable assignment appears unused from a pure data-flow perspective, but contextually it's part of normal code flow. The alert lacks meaningful security implications—it's a style/optimization issue, not a real vulnerability. Flow is marked partial with missing constraints, suggesting incomplete analysis."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__File_ArrayList_45.java,42,FP,1.00,Calibrated,"SpotBugs claims 'dead store to local variable' at line 42. Line 42 is: `int data = dataBad;` in badSink() method. Analysis: (1) Variable 'data' is assigned from dataBad member variable. (2) 'data' is immediately used on line 45: `ArrayList intArrayList = new ArrayList(data);` as constructor argument. (3) The variable is NOT dead—it's read right after assignment. (4) SpotBugs likely flagged this due to incomplete data flow analysis (Flow Partial: True, Constraints Missing: True), failing to track that 'data' flows into ArrayList constructor. (5) The actual CWE789 vulnerability (uncontrolled memory allocation) exists in the code logic, but that's separate from the 'dead store' alert. The dead store claim itself is incorrect because the variable is used. False Positive."
cwe789,PA_PUBLIC_PRIMITIVE_ATTRIBUTE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_ArrayList_22b.java,95,FP,1.00,Calibrated,"Analyzer claim: Public primitive field exists at line 95. Evidence shows line 95 is within the badSource() method, specifically the line 'data = Integer.MIN_VALUE;' or nearby code. However, 'data' is a LOCAL primitive variable (declared within method scope), NOT a public field. The alert incorrectly flags a local variable as a public primitive field. The class has no public primitive fields. This is a false positive - the analyzer misidentified variable scope or location. The 'Flow Partial: True' and 'Constraints Missing: True' indicate incomplete analysis, further supporting misclassification."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__connect_tcp_ArrayList_75b.java,97,FP,1.00,Calibrated,"SpotBugs alerts 'Dead store to local variable' at line 97. Analyzer claim: variable assigned but never read afterward. Evidence shows source=sink at same line (97), indicating local variable assignment with no subsequent use. Preconditions for true dead store: (1) variable assigned, (2) never read before scope exit, (3) assignment has no side effects. Code at line 97: 'ArrayList intArrayList = new ArrayList(data);' - variable assigned but never used in try block or after. Assignment has no observable side effect beyond memory allocation. This is legitimate dead code elimination opportunity, not a security vulnerability. Alert correctly identifies unused variable but misclassified as 'Unknown' type - should be code quality issue, not security concern. CWE789 vulnerability (uncontrolled memory allocation via 'data' parameter) is separate from dead store detection. The dead store itself is benign."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__File_ArrayList_54e.java,41,FP,1.00,Calibrated,"SpotBugs alert claims 'useless non-empty void method' at line 41. Line 41 contains `ArrayList intArrayList = new ArrayList(data);` - creates ArrayList object but never uses it. This is code smell (unused variable), not a security vulnerability. The actual CWE789 vulnerability (uncontrolled memory allocation via large ArrayList) exists in the code logic, but SpotBugs is flagging the wrong issue (unused variable vs. unsafe allocation). Alert type mismatch: analyzer detecting code quality issue, not the security vulnerability it should detect. The method is non-empty and has a statement, so 'useless' classification is technically correct for code quality, but irrelevant to security analysis. FP because alert doesn't identify actual vulnerability."
cwe789,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__File_HashSet_22a.java,58,FP,1.00,Calibrated,"SpotBugs alert claims 'Write to static field from instance method' at line 58. Line 58 is `HashSet intHashSet = new HashSet(data);` - a local variable assignment, not a static field write. The actual static field writes occur at lines 47 (`badPublicStatic = true;`), 54 (`goodG2B1PublicStatic = false;`), and 61 (`goodG2B2PublicStatic = true;`), which are legitimate initialization patterns in instance methods for test control flow. The alert location is incorrect or the analyzer misfired on local variable creation. No actual static field write happens at the reported sink location."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_ArrayList_67b.java,43,FP,1.00,Calibrated,"SpotBugs alert claims 'useless non-empty void method' at line 43. Line 43 contains `ArrayList intArrayList = new ArrayList(data);` - creates ArrayList but never uses it. This is code smell (unused variable), not a security vulnerability. While CWE789 (uncontrolled memory allocation) is a real vulnerability when untrusted data sizes ArrayList, SpotBugs is flagging the wrong issue: the uselessness of the statement, not the memory allocation danger. The alert type mismatch (detecting code quality vs security flaw) + lack of actual taint analysis demonstrating exploitability = False Positive for security context. This is test case code with intentional 'bad' patterns for testing purposes, not actual exploitable code."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_ArrayList_04.java,91,FP,1.00,Calibrated,"SpotBugs flags 'dead store to local variable' at line 91. Analyzing the code: line 91 is `ArrayList intArrayList = new ArrayList(data);` in the `bad()` method. The variable `intArrayList` is assigned but never used afterward—it's not read, passed to another method, or returned. This is a legitimate dead store from a code quality perspective. However, this is a FALSE POSITIVE in the context of security vulnerability detection because: (1) The alert type is 'Unknown' with vague 'Dead store' description, not a security vulnerability; (2) Dead stores are code quality issues, not exploitable security flaws; (3) The actual CWE789 vulnerability (uncontrolled memory allocation via untrusted cookie data) exists in the code but is a separate concern from the dead store; (4) The dead store itself doesn't create or enable a vulnerability—it's merely unused assignment. The real vulnerability is the `ArrayList(data)` call with untrusted `data`, but that's not what this alert is reporting. SpotBugs is correctly identifying unused variables, but this is misclassified as a security alert rather than a code quality issue."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_67b.java,43,FP,1.00,Calibrated,"SpotBugs alert claims 'Useless non-empty void method' at line 43. Line 43 creates HashMap(data) - this is NOT useless; it allocates memory based on untrusted input (CWE-789 vulnerability). The method has side effects (memory allocation). Alert appears to be false positive - SpotBugs incorrectly flagged the HashMap creation as 'useless' when it's actually the intended (vulnerable) behavior. The code IS intentionally demonstrating CWE-789 (uncontrolled memory allocation), not dead code. Alert type mismatch: detecting 'useless method' instead of actual vulnerability."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s03/CWE789_Uncontrolled_Mem_Alloc__Property_HashSet_04.java,88,FP,1.00,Calibrated,"SpotBugs alert claims 'useless non-empty void method' at line 88. Line 88 is `HashSet intHashSet = new HashSet(data);` in the `bad()` method. This is NOT a useless void method - it's a statement creating a HashSet object. The `bad()` method itself is non-empty and has side effects (creates object, potential memory allocation). SpotBugs appears to have misidentified the alert location or type. The actual code demonstrates intentional test case design for CWE-789 (uncontrolled memory allocation), not a useless method. The alert is a false positive - either incorrect location mapping or incorrect alert classification."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__Environment_HashSet_04.java,66,FP,1.00,Calibrated,"SpotBugs flagged a 'dead store to local variable' at line 66. Line 66 is: `data = Integer.MIN_VALUE;` in the `bad()` method. Analysis: (1) This assignment occurs inside `if(PRIVATE_STATIC_FINAL_TRUE)` block where TRUE is a compile-time constant. (2) The variable `data` is reassigned at line 71 via `Integer.parseInt()` when the environment variable exists, or remains at MIN_VALUE if it doesn't. (3) The initial assignment to MIN_VALUE IS used—it serves as a safe default initialization in case the environment variable is null or parsing fails. (4) SpotBugs likely cannot track the conditional reassignment properly due to the try-catch and null-check, leading to a false positive. The dead store claim is incorrect because MIN_VALUE is a deliberate initialization that persists if the subsequent parse fails. This is intentional defensive programming, not dead code."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashSet_05.java,108,FP,1.00,Calibrated,"SpotBugs alerts 'Dead store to local variable' at line 108. Analyzing the code: Line 108 is `data = Integer.MIN_VALUE;` in the `bad()` method. This assignment occurs inside an `if(privateTrue)` block. The field `privateTrue` is initialized to `true` and never reassigned, making it effectively constant. SpotBugs detects that this initial assignment to `data` is immediately overwritten by subsequent assignments (via `Integer.parseInt()` or the else branch's `data = 0`), making the store 'dead'. However, this is a False Positive because: (1) The initial assignment is intentional—it initializes the variable to avoid uninitialized variable errors, (2) The code explicitly documents this pattern in comments, (3) The variable is properly used afterward in the HashSet constructor, (4) This is a test case file (Juliet) designed to test vulnerability detection, and dead code initialization is a common pattern for handling control flow variants. The alert flags a code quality issue (unnecessary initialization) rather than a real security vulnerability."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__File_ArrayList_61a.java,46,FP,1.00,Calibrated,"Analyzer claims dead store to local variable at line 46. Line 46 is `ArrayList intArrayList = new ArrayList(data);` where `intArrayList` is assigned but never used afterward in either `bad()` or `goodG2B()` methods. This is technically a dead store - the variable is written but never read. However, this is a False Positive because: (1) the alert is about dead code pattern, not the actual CWE789 vulnerability (uncontrolled memory allocation), (2) the real security issue (passing unsanitized `data` to ArrayList constructor) exists but is orthogonal to the dead store detection, (3) dead stores in test/example code are common and benign, especially in Juliet test cases designed to demonstrate vulnerabilities. The SpotBugs alert is detecting a code quality issue, not a security vulnerability. The CWE789 vulnerability itself may be present, but that's not what this alert is reporting."
cwe789,PA_PUBLIC_PRIMITIVE_ATTRIBUTE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_ArrayList_22b.java,32,FP,1.00,Calibrated,"Analyzer claim: Primitive field is public. Evidence shows alert at line 32, which is inside the badSource() method - a local int variable 'data', not a public field. The actual public static fields referenced (badPublicStatic, goodG2B1PublicStatic, goodG2B2PublicStatic) are in the separate class CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_ArrayList_22a, not in this file. Line 32 contains a local variable assignment within conditional logic, not a public primitive field declaration. This is a false positive - the alert incorrectly flagged a local variable as a public field."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__database_ArrayList_66b.java,31,FP,1.00,Calibrated,"SpotBugs flagged 'dead store to local variable' at line 31. Analysis: (1) Line 31 assigns `ArrayList intArrayList = new ArrayList(data)` but variable never used afterward. (2) This is legitimate dead code in test case - intentionally creates ArrayList without subsequent operations to demonstrate CWE789 vulnerability pattern. (3) Dead store ≠ security vulnerability; it's code quality issue. (4) Alert conflates code smell with actual memory allocation flaw. (5) Real CWE789 risk exists (uncontrolled ArrayList sizing) but 'dead store' alert is incorrect characterization - variable IS assigned/stored, just unused. SpotBugs mislabeled the issue type."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s03/CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashSet_42.java,114,FP,1.00,Calibrated,"SpotBugs alert claims 'useless non-empty void method' at line 114. Line 114 is `HashSet intHashSet = new HashSet(data);` in the `bad()` method. This method is NOT useless - it's a deliberately crafted test case that demonstrates CWE-789 (uncontrolled memory allocation). The method has side effects (creates HashSet with untrusted size from properties file), making it semantically meaningful despite not returning a value. The alert is a false positive because: (1) method serves explicit test purpose per comments, (2) HashSet constructor has side effects (memory allocation), (3) this is intentional vulnerable code in Juliet test suite. SpotBugs incorrectly flagged legitimate test code as useless."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_ArrayList_54e.java,39,FP,1.00,Calibrated,"SpotBugs flagged 'dead store to local variable' at line 39. The alert claims `intArrayList` is assigned but never used. However, this is a FALSE POSITIVE because: (1) The actual vulnerability is CWE-789 (uncontrolled memory allocation via ArrayList constructor with untrusted size), not dead code; (2) The dead store detection is technically correct (variable assigned but never read), but irrelevant to security - the vulnerability exists regardless of whether the ArrayList is subsequently used; (3) This is a test case file designed to demonstrate CWE-789, not dead code issues; (4) SpotBugs incorrectly categorized a memory safety issue as a dead store issue. The real concern is the `new ArrayList(data)` call with potentially malicious `data` parameter, not that the result isn't used."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_HashSet_74b.java,42,FP,1.00,Calibrated,"SpotBugs flagged 'dead store to local variable' at line 42. The alert claims a variable is assigned but never used. However, examining the code: `HashSet intHashSet = new HashSet(data);` - the variable `intHashSet` IS assigned (stored). While it's never subsequently read/used in the method, this is intentional test case code demonstrating a potential CWE789 vulnerability (uncontrolled memory allocation). The 'dead store' is a false positive because: (1) the assignment itself has side effects (constructor execution with untrusted size parameter), (2) this is Juliet test case code designed to demonstrate vulnerabilities, not production code, (3) SpotBugs is detecting code smell, not the actual security vulnerability (CWE789). The real issue is the uncontrolled memory allocation from untrusted `data`, not the unused variable. Dead store detection is inappropriate for security-focused test cases."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashMap_72b.java,32,FP,1.00,Calibrated,"SpotBugs flagged 'dead store to local variable' at line 32. Analysis: (1) Line 32 assigns `int data = dataVector.remove(2)`, then immediately uses it on line 35 in `HashMap(data)`. (2) The variable is NOT dead—it's used once before scope ends. (3) SpotBugs likely triggered on the HashMap object itself (`intHashMap`) which is assigned but never used afterward, not on `data`. (4) Alert description 'dead store to local variable' doesn't match actual vulnerability (CWE789 uncontrolled memory allocation). (5) The real security issue (unbounded HashMap size from untrusted input) is a separate concern, not a 'dead store' bug. (6) Flow is marked partial/incomplete, suggesting analyzer incomplete analysis. Conclusion: False Positive—either misidentified which variable is 'dead' or flagging non-security code quality issue as security alert."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__listen_tcp_HashMap_07.java,139,FP,1.00,Calibrated,"SpotBugs reports 'Dead store to local variable' at line 139. Analyzing the code: Line 139 is `data = Integer.MIN_VALUE;` inside the `if (privateFive == 5)` block. However, this is NOT a dead store because: (1) `privateFive` is initialized to 5 and never reassigned, so the condition `privateFive == 5` always evaluates to true; (2) the assignment `data = Integer.MIN_VALUE` is immediately followed by actual usage - `data` is read from socket input via `Integer.parseInt()` at line 156, and later used in `new HashMap(data)` at line 190. The initial assignment serves as a defensive initialization. The 'else' branch at line 184 with `data = 0` is dead code (never executed), not the assignment at line 139. SpotBugs appears to have misidentified which assignment is dead. The assignment at line 139 is reachable and the variable is subsequently used, making this a False Positive."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s03/CWE789_Uncontrolled_Mem_Alloc__Property_HashSet_51b.java,29,FP,1.00,Calibrated,"SpotBugs flagged 'dead store to local variable' at line 29. The alert claims `intHashSet` is assigned but never used. This is technically true—the HashSet object is created and assigned but never referenced afterward. However, this is a False Positive in the context of CWE-789 analysis. The actual vulnerability (uncontrolled memory allocation via HashSet constructor with untrusted size) is present in the code logic, but SpotBugs is reporting a code quality issue (dead store) rather than the security flaw. The dead store detection is correct as a code smell, but it's not actionable as a security vulnerability—the HashSet instantiation itself IS the vulnerability point, regardless of subsequent use. The alert conflates code cleanliness with security risk. The real CWE-789 issue exists (HashSet(data) with potentially large untrusted int), but the 'dead store' framing is a false positive for vulnerability detection purposes."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__max_value_ArrayList_66b.java,43,FP,1.00,Calibrated,"SpotBugs alert claims 'useless non-empty void method' at line 43. Line 43 is `ArrayList intArrayList = new ArrayList(data);` - creates ArrayList but never uses it. This is indeed useless code, but NOT a security vulnerability. The alert is flagging dead code, not CWE-789 (uncontrolled memory allocation). While the underlying code pattern IS vulnerable to CWE-789 (Integer.MAX_VALUE passed to ArrayList constructor), SpotBugs is not detecting that - it's only detecting unused variable assignment. The 'useless void method' alert is a code quality issue, not a real security vulnerability in the EVICT context. This is a False Positive for security analysis."
cwe789,UC_USELESS_VOID_METHOD,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_HashSet_67b.java,43,FP,1.00,Calibrated,"SpotBugs alert: 'Useless non-empty void method' at line 43. Line 43 creates HashSet(data) but never uses the result. Method creates object, assigns to local var 'intHashSet', then exits without using it. This is code smell (dead code) not a security vulnerability. While CWE789 (uncontrolled memory allocation) is a real vulnerability risk IF untrusted data controls HashSet size, SpotBugs is flagging the method as useless/dead code. The alert type doesn't match the actual vulnerability pattern - it's detecting unused variable, not taint flow. The security flaw exists in logic but alert is about code quality (unused object), not exploitability. FP because alert mechanism is wrong for the actual risk."
cwe789,DLS_DEAD_LOCAL_STORE,juliet/testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_03.java,145,FP,1.00,Calibrated,"SpotBugs reports 'dead store to local variable' at line 145. Line 145 is `data = Integer.MIN_VALUE;` in the bad() method. Analysis: (1) The analyzer claims this assignment is dead/unused. (2) Preconditions for true dead store: variable assigned but never read before being reassigned or going out of scope. (3) Evidence check: `data` is assigned `Integer.MIN_VALUE` at line 145, then conditionally reassigned via `Integer.parseInt()` in try-catch (lines 152-158), then used at line 189 in `new HashMap(data)`. The initial assignment IS overwritten in the normal execution path (when parseInt succeeds), BUT it serves as a defensive initialization for the case where parseInt throws an exception or stringNumber is null—in those cases, data retains MIN_VALUE and is used at line 189. This is intentional defensive programming, not dead code. The assignment is logically necessary as a fallback value. (4) This is a false positive because the variable is actually read (at line 189) and the initial assignment provides necessary initialization semantics for exception handling paths."
