Project,Alert ID,File,Line,Ground Truth,EVICT Prediction,Confidence,Rationale
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,TP,1.00,The alert describes a potential security vulnerability where untrusted user input is used to redirec...
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ControlledVocabularyServlet.java,53,FP,TP,1.00,"The alert describes a potential vulnerability where untrusted input is used to redirect a URL, which..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SearchResultLogServlet.java,71,FP,TP,1.00,The alert describes a potential vulnerability where an untrusted URL redirection depends on a user-p...
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/VersionHistoryServlet.java,112,FP,TP,1.00,The alert describes a potential security vulnerability where untrusted URL redirection depends on a ...
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/admin/MetadataFieldRegistryServlet.java,211,FP,TP,1.00,The alert describes a potential vulnerability where untrusted URL redirection depends on a user-prov...
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/aspect/eperson/LoginRedirect.java,84,FP,TP,1.00,The alert describes a potential vulnerability where an untrusted URL redirection depends on a user-p...
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,258,FP,TP,1.00,The alert describes a potential vulnerability where an untrusted URL redirection depends on a user-p...
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,270,FP,TP,1.00,The alert describes a potential security vulnerability where untrusted URL redirection depends on a ...
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,277,FP,FP,1.00,"The alert describes a potential response-splitting vulnerability, but the provided data flow traces ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,TP,1.00,The alert describes a potential response-splitting vulnerability related to user-provided values bei...
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ItemExportArchiveServlet.java,96,FP,TP,1.00,The alert describes a potential response-splitting vulnerability arising from the use of a user-prov...
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MetadataExportServlet.java,92,FP,TP,1.00,The alert identifies a potential response-splitting vulnerability where a user-provided value is use...
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,727,FP,TP,1.00,The alert describes a potential response-splitting vulnerability where a header depends on a user-pr...
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/checker/CheckerCommand.java,197,FP,TP,1.00,"The alert identifies a cryptographic algorithm (MD5) being used in a weak context, with multiple dat..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/core/Utils.java,129,FP,TP,1.00,The alert identifies a cryptographic algorithm (MD5) that is known to be weak and should not be used...
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/eperson/PasswordHash.java,260,FP,TP,1.00,"The alert is specific and provides a clear indication that MD5 is being used for hashing passwords, ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,309,FP,TP,1.00,"The alert identifies a specific cryptographic algorithm (MD5) being used in a weak context, with cle..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,414,FP,TP,1.00,The alert correctly identifies the use of the weak cryptographic algorithm MD5 in the code. The prov...
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,457,FP,FP,1.00,"The alert claims that MD5 is a weak cryptographic algorithm, but the source and sink locations provi..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,63,FP,TP,1.00,"The alert identifies a specific cryptographic algorithm (MD5) being used in a weak context, which is..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,123,FP,TP,1.00,"The alert identifies a specific weak cryptographic algorithm (MD5) being used in a checksum utility,..."
DSpace__DSpace_CVE-2022-31195_5.10,java/ssrf,dspace-sword/src/main/java/org/purl/sword/client/Client.java,255,FP,TP,1.00,The alert describes a potential server-side request forgery (SSRF) vulnerability due to user-provide...
DSpace__DSpace_CVE-2022-31195_5.10,java/tainted-format-string,dspace-api/src/main/java/org/dspace/content/LicenseUtils.java,89,FP,TP,1.00,"The alert describes a format string depending on a user-provided value, which is a classic vulnerabi..."
DSpace__DSpace_CVE-2022-31195_5.10,java/regex-injection,dspace-jspui/src/main/java/org/dspace/app/webui/handle/HandleJSONResolver.java,36,FP,TP,1.00,The alert identifies a data flow from a user-provided value through multiple intermediate steps to a...
DSpace__DSpace_CVE-2022-31195_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2071,FP,ABSTAIN,1.00,Error calling openai: Invalid \escape: line 3 column 287 (char 308)...
DSpace__DSpace_CVE-2022-31195_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2089,FP,TP,1.00,The alert identifies a potential vulnerability where a regular expression may run slow on specific i...
DSpace__DSpace_CVE-2022-31195_5.10,java/polynomial-redos,dspace-jspui/src/main/java/org/dspace/app/webui/discovery/DiscoverUtility.java,437,FP,TP,1.00,The alert identifies multiple instances of potentially vulnerable regular expressions that depend on...
DSpace__DSpace_CVE-2022-31195_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2078,TP,FP,1.00,The alert suggests a potential vulnerability due to unsanitized archive entry containing '..'. Howev...
DSpace__DSpace_CVE-2022-31195_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2065,TP,TP,1.00,The alert describes a potential security vulnerability where an unsanitized archive entry containing...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1151,FP,FP,1.00,The alert refers to a potential security vulnerability due to user-provided values being directly us...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1155,FP,FP,1.00,The alert describes a potential data flow from a user-provided value at line 47 of dspace-jspui/src/...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1174,FP,FP,1.00,"The alert points to a specific path in the code where a user-provided value is used, but the actual ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1193,FP,TP,1.00,The alert indicates a potential vulnerability due to a data flow from a user-provided value at a hig...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,1003,FP,TP,1.00,The alert identifies a potential security vulnerability where user-provided values are used without ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2443,FP,TP,1.00,The alert describes a data flow from a user-provided value at 'dspace-jspui/src/main/java/org/dspace...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,529,FP,TP,1.00,The alert indicates a potential security vulnerability where user-provided values are used in a crit...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,541,FP,TP,1.00,The alert describes a data flow where user-provided values are passed through multiple intermediate ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,58,FP,FP,1.00,The alert describes a potential data flow from a user-provided value at 'NewsEditServlet.java:50' to...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,102,FP,FP,1.00,The alert describes a potential security vulnerability involving a user-provided value being used in...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,717,FP,TP,1.00,The alert describes a potential vulnerability where a user-provided value is directly used in a sens...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,730,FP,TP,1.00,The alert describes a potential data flow from a user-provided value at line 702 to a sink at line 7...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,82,FP,FP,1.00,The alert suggests a potential vulnerability due to a user-provided value being used without proper ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,111,FP,TP,1.00,The alert specifically mentions a 'user-provided value' being tainted and then used in a sink withou...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,284,FP,TP,1.00,"The alert describes a data flow from a user-provided value at line 1701 to a sink at line 284, which..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1590,FP,FP,1.00,"The alert description mentions a user-provided value, but the provided path constraints and flow tra..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1599,FP,FP,1.00,The alert describes a potential security vulnerability due to the use of a user-provided value witho...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1706,FP,FP,1.00,The alert describes a potential data flow from a user-provided value at line 1701 to a sink at line ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1711,FP,TP,1.00,The alert identifies a potential security vulnerability where a user-provided value is directly used...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1712,FP,TP,1.00,The alert indicates a potential data flow from a user-provided value at line 1701 to a sink at line ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,267,FP,TP,1.00,The alert describes a potential vulnerability where a user-provided value is directly used in a crit...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,268,FP,TP,1.00,The alert describes a potential vulnerability where a user-provided value is directly used without p...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,271,FP,TP,1.00,The alert indicates a potential vulnerability where a user-provided value is directly used in a crit...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,277,FP,TP,1.00,The alert describes a potential vulnerability where a user-provided value is used without proper val...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/app/sherpa/SHERPAResponse.java,55,FP,TP,1.00,The alert describes a potential XML external entity (XXE) vulnerability where user-provided values a...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/authority/orcid/xml/Converter.java,39,FP,TP,1.00,The alert describes a vulnerability where XML parsing relies on user-provided values without proper ...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/LCNameAuthority.java,180,FP,TP,1.00,The alert describes a potential XML external entity (XXE) vulnerability in the XML parsing function....
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/SHERPARoMEOProtocol.java,116,FP,TP,1.00,The alert describes a potential XML external entity (XXE) vulnerability in the SHERPARoMEOProtocol c...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/packager/METSManifest.java,708,FP,TP,1.00,The alert describes a potential security vulnerability where XML parsing relies on a user-provided v...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/ctask/general/MetadataWebService.java,272,FP,TP,1.00,The alert describes a potential vulnerability where XML parsing relies on a user-provided value with...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,196,FP,TP,1.00,The alert indicates a vulnerability where XML parsing relies on a user-provided value without guardi...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,306,FP,TP,1.00,The alert describes a potential vulnerability in XML parsing where user-provided values are used wit...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,354,FP,TP,1.00,The alert describes a potential XML parsing vulnerability where user-provided values are not properl...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/ArXivService.java,130,FP,TP,1.00,The alert describes a potential vulnerability where XML parsing relies on a user-provided value with...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,112,FP,TP,1.00,The alert describes a potential security vulnerability where XML parsing relies on a user-provided v...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,192,FP,TP,1.00,The alert describes a potential security vulnerability where XML parsing relies on a user-provided v...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CrossRefService.java,117,FP,TP,1.00,"The alert describes a potential XML external entity (XXE) vulnerability in the XML parsing code, whi..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,140,FP,TP,1.00,The alert describes a potential vulnerability in XML parsing where user-provided values are not prop...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,259,FP,TP,1.00,The alert describes a potential vulnerability where XML parsing relies on a user-provided value with...
DSpace__DSpace_CVE-2022-31195_5.10,java/tainted-numeric-cast,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/servlet/multipart/DSpaceTokenStream.java,133,FP,TP,1.00,The alert describes a potential vulnerability where a cast to a narrower type depends on a user-prov...
DSpace__DSpace_CVE-2022-31195_5.10,java/tainted-numeric-cast,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/servlet/multipart/DSpaceTokenStream.java,148,FP,TP,1.00,The alert describes a potential vulnerability where a cast to a narrower type depends on a user-prov...
DSpace__DSpace_CVE-2022-31195_5.10,java/xml/xpath-injection,dspace-api/src/main/java/org/dspace/content/authority/DSpaceControlledVocabulary.java,168,FP,TP,1.00,"The alert indicates multiple XPath expressions that depend on user-provided values, which is a commo..."
DSpace__DSpace_CVE-2022-31195_5.10,java/maven/non-https-url,dspace/modules/xmlui-mirage2/pom.xml,331,FP,FP,1.00,The alert describes a potential vulnerability related to insecure protocols for downloading or uploa...
DSpace__DSpace_CVE-2022-31195_5.10,java/maven/non-https-url,pom.xml,1632,FP,TP,1.00,The alert describes a data flow where artifacts are being downloaded or uploaded over insecure proto...
vert-x3__vertx-web_CVE-2019-17640_3.9.3,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/impl/DigestAuthHandlerImpl.java,58,FP,TP,1.00,The alert identifies the use of the weak cryptographic algorithm MD5 in a critical authentication me...
vert-x3__vertx-web_CVE-2019-17640_3.9.3,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/sockjs/impl/SockJSHandlerImpl.java,247,FP,TP,1.00,The alert identifies a cryptographic algorithm (MD5) being used in a weak configuration. The source ...
vert-x3__vertx-web_CVE-2019-17640_3.9.3,java/redos,vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/RegularExpressions.java,8,FP,TP,1.00,The alert describes a potential vulnerability related to exponential backtracking in a regular expre...
apache__mina-sshd_CVE-2023-35887_2.9.2,java/weak-cryptographic-algorithm,sshd-common/src/main/java/org/apache/sshd/common/cipher/BaseCipher.java,107,FP,TP,1.00,The alert identifies a specific cryptographic algorithm (ARCFOUR) that is weak and should not be use...
apache__mina-sshd_CVE-2023-35887_2.9.2,java/weak-cryptographic-algorithm,sshd-common/src/main/java/org/apache/sshd/common/cipher/BaseRC4Cipher.java,47,FP,TP,1.00,The alert identifies a specific cryptographic algorithm (ARCFOUR) that is known to be weak and shoul...
apache__mina-sshd_CVE-2023-35887_2.9.2,java/weak-cryptographic-algorithm,sshd-contrib/src/main/java/org/apache/sshd/contrib/common/signature/LegacyDSASigner.java,61,FP,TP,1.00,"The alert identifies the use of the weak cryptographic algorithm LegacySHA1withDSA, which is known t..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,196,FP,FP,1.00,"The alert describes an implicit cast from long to int, which is a common operation in Java. The sour..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,197,FP,FP,1.00,"The alert describes an implicit cast from a long type to an int type, which is a common operation in..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,198,FP,FP,1.00,"The alert describes an implicit cast from long to int, which is a common operation in Java and does ..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,199,FP,FP,1.00,"The alert describes an implicit cast from long to int, which is a common practice in Java for narrow..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,200,FP,FP,1.00,"The alert describes an implicit cast from a long type to an int type, which is a common operation in..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/test/java/org/apache/sshd/common/cipher/BaseAuthenticatedCipherTest.java,58,FP,FP,1.00,"The alert describes an implicit cast from int to byte, which is a common and expected operation in J..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-core/src/main/java/org/apache/sshd/common/channel/ChannelOutputStream.java,194,FP,TP,1.00,"The alert describes an implicit cast from a long type to an int type, which can lead to data loss or..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-core/src/main/java/org/apache/sshd/common/channel/ChannelOutputStream.java,195,FP,FP,1.00,"The alert describes an implicit cast from a long type to an int type, which is a common operation in..."
dromara__hutool_CVE-2018-17297_4.1.11,java/unsafe-hostname-verification,hutool-http/src/main/java/cn/hutool/http/HttpConnection.java,578,FP,FP,1.00,The alert describes a potential vulnerability where the hostname verifier accepts any certificate wi...
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-core/src/main/java/cn/hutool/core/lang/UUID.java,116,FP,FP,1.00,"The alert claims that the MD5 cryptographic algorithm is weak and should not be used. However, the p..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/SecureUtil.java,93,FP,TP,1.00,The alert identifies multiple instances of weak cryptographic algorithms being used in Hutool librar...
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/SecureUtil.java,122,FP,TP,1.00,The alert identifies multiple instances of the use of the weak cryptographic algorithm DES and DESed...
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/SecureUtil.java,187,FP,TP,1.00,The alert identifies multiple instances of the use of weak cryptographic algorithms (DES and DESede)...
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/digest/Digester.java,53,FP,FP,1.00,"The alert identifies the use of the MD5 cryptographic algorithm, which is indeed weak and should be ..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/digest/HMac.java,70,FP,TP,1.00,The alert identifies the use of weak cryptographic algorithms HmacMD5 and HmacSHA1 in the Hutool lib...
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/symmetric/SymmetricCrypto.java,133,FP,FP,1.00,"The alert mentions weak cryptographic algorithms DES, DES/{}/{}, and DESede, but the source file for..."
dromara__hutool_CVE-2018-17297_4.1.11,java/insecure-cookie,hutool-extra/src/main/java/cn/hutool/extra/servlet/ServletUtil.java,376,FP,FP,1.00,The alert describes a potential security vulnerability where a cookie is added to a response without...
dromara__hutool_CVE-2018-17297_4.1.11,java/insecure-cookie,hutool-extra/src/main/java/cn/hutool/extra/servlet/ServletUtil.java,387,FP,FP,1.00,The alert describes a potential security vulnerability where a cookie is added to a response without...
dromara__hutool_CVE-2018-17297_4.1.11,java/insecure-trustmanager,hutool-http/src/main/java/cn/hutool/http/ssl/SSLSocketFactoryBuilder.java,110,FP,TP,1.00,The alert describes a potential vulnerability where the application uses a trust manager that trusts...
dromara__hutool_CVE-2018-17297_4.1.11,java/zipslip,hutool-core/src/main/java/cn/hutool/core/util/ZipUtil.java,389,TP,TP,1.00,The alert describes a potential security vulnerability where an unsanitized archive entry containing...
dromara__hutool_CVE-2018-17297_4.1.11,java/path-injection,hutool-core/src/main/java/cn/hutool/core/convert/impl/PathConverter.java,33,FP,FP,1.00,The alert describes a data flow where a user-provided value is processed and potentially leads to a ...
dromara__hutool_CVE-2018-17297_4.1.11,java/xss,hutool-core/src/main/java/cn/hutool/core/io/IoUtil.java,173,FP,FP,1.00,The alert describes a potential cross-site scripting (XSS) vulnerability due to a user-provided valu...
dromara__hutool_CVE-2018-17297_4.1.11,java/implicit-cast-in-compound-assignment,hutool-core/src/main/java/cn/hutool/core/date/DateUtil.java,1471,FP,FP,1.00,"The alert describes an implicit cast of a 'double' to a narrower 'int' type, which is a common and e..."
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,java/xss,src/main/java/org/apache/sling/servlets/resolver/internal/console/WebConsolePlugin.java,138,FP,TP,1.00,The alert describes a cross-site scripting (XSS) vulnerability due to a user-provided value being in...
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,99,FP,FP,1.00,"The alert describes a situation where the code is built using string concatenation, which is a commo..."
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,173,FP,FP,1.00,The alert describes a potential vulnerability due to command line built with string concatenation. H...
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,242,FP,FP,1.00,The alert describes a static analysis finding where the command line is built with string concatenat...
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,308,FP,FP,1.00,"The alert describes a static analysis alert for command line built with string concatenation, but th..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/weak-cryptographic-algorithm,utils/src/main/java/org/owasp/dependencycheck/utils/Checksum.java,69,FP,TP,1.00,The alert identifies specific cryptographic algorithms (MD5 and SHA1) which are known to be weak and...
