Project,Alert ID,File,Line,Ground Truth,EVICT Prediction,Confidence,Rationale
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ControlledVocabularyServlet.java,53,FP,TP,1.00,"The alert suggests a possible untrusted URL redirection using user input, with a direct data flow fr..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SearchResultLogServlet.java,71,FP,TP,1.00,"The alert indicates a potential untrusted URL redirection using user-provided data, which could lead..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/VersionHistoryServlet.java,112,FP,TP,1.00,"The alert indicates an untrusted URL redirection that uses user-provided data, which is a known secu..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/admin/MetadataFieldRegistryServlet.java,211,FP,TP,1.00,"Alert indicates user-provided value used in URL redirection without constraints, suggesting potentia..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/aspect/eperson/LoginRedirect.java,84,FP,TP,1.00,"The alert indicates a potential untrusted URL redirection using user-provided data, which is a known..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,258,FP,TP,1.00,"The alert indicates a potential untrusted URL redirection using user input without validation, sugge..."
DSpace__DSpace_CVE-2022-31195_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,270,FP,TP,1.00,"The untrusted URL redirection using user-provided data indicates a potential security vulnerability,..."
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,277,FP,TP,1.00,The alert indicates a potential response-splitting vulnerability where user-provided values influenc...
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,ABSTAIN,1.00,Inability to access the full code slice and insufficient evidence to confirm the vulnerability....
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ItemExportArchiveServlet.java,96,FP,TP,1.00,"The alert indicates a user-provided value is used in a header, risking response-splitting. The data ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MetadataExportServlet.java,92,FP,TP,1.00,The alert indicates a potential response-splitting vulnerability where a header uses user-provided i...
DSpace__DSpace_CVE-2022-31195_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,727,FP,TP,1.00,"The alert suggests a user-provided value affects a header, potentially causing response-splitting. W..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/checker/CheckerCommand.java,197,FP,TP,1.00,"The use of MD5, a weak cryptographic algorithm, in a data flow that could impact security-sensitive ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/core/Utils.java,129,FP,TP,1.00,"MD5 is a weak cryptographic algorithm, and its use can pose security risks. The absence of context s..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/eperson/PasswordHash.java,260,FP,TP,1.00,MD5 usage in cryptographic context is insecure. Partial data flow suggests potential vulnerability....
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,309,FP,TP,1.00,"MD5 is known to be weak, and the alert indicates its use. Without specific context, it's assumed to ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,414,FP,ABSTAIN,1.00,Insufficient evidence to determine if MD5 usage is in a security-sensitive context....
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,457,FP,TP,1.00,MD5 is cryptographically weak and its use in security-sensitive contexts is a known vulnerability. T...
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,63,FP,TP,1.00,"The alert correctly identifies the use of MD5, a known weak cryptographic algorithm, in the specifie..."
DSpace__DSpace_CVE-2022-31195_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,123,FP,TP,1.00,MD5 is weak and using it for security purposes is a vulnerability....
DSpace__DSpace_CVE-2022-31195_5.10,java/ssrf,dspace-sword/src/main/java/org/purl/sword/client/Client.java,255,FP,TP,1.00,The presence of user-provided values in a data flow that constructs requests suggests potential SSRF...
DSpace__DSpace_CVE-2022-31195_5.10,java/tainted-format-string,dspace-api/src/main/java/org/dspace/content/LicenseUtils.java,89,FP,TP,1.00,The alert indicates a potential format string vulnerability where a user-provided value is used in a...
DSpace__DSpace_CVE-2022-31195_5.10,java/regex-injection,dspace-jspui/src/main/java/org/dspace/app/webui/handle/HandleJSONResolver.java,36,FP,TP,1.00,"User-controlled input is used in a regular expression, potentially allowing injection. Data flow is ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2071,FP,TP,1.00,"The alert indicates a regex performance issue tied to user input, which could lead to a DoS. The dat..."
DSpace__DSpace_CVE-2022-31195_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2089,FP,TP,1.00,The alert highlights a regex performance issue that can cause DoS. The data flow shows user input re...
DSpace__DSpace_CVE-2022-31195_5.10,java/polynomial-redos,dspace-jspui/src/main/java/org/dspace/app/webui/discovery/DiscoverUtility.java,437,FP,TP,1.00,"The alert suggests potential regex performance issues tied to user input, which could lead to DoS. M..."
DSpace__DSpace_CVE-2022-31195_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2078,TP,TP,1.00,The alert points to a possible path traversal vulnerability where an unsanitized '..' can be used in...
DSpace__DSpace_CVE-2022-31195_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2065,TP,TP,1.00,"The alert indicates unsanitized archive entries used in multiple file operations, risking directory ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1151,FP,TP,1.00,The data flow from a user-provided value to an unspecified sink suggests potential vulnerability. Wi...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1155,FP,FP,1.00,Inability to read sink code and missing constraints make reliable assessment impossible. Analysis mi...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1174,FP,ABSTAIN,1.00,"The program slice is incomplete, making it impossible to confirm the nature of the data flow. Withou..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1193,FP,TP,1.00,"The alert indicates a data flow from user input to a sink, suggesting potential vulnerability. The l..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,1003,FP,TP,1.00,"The user-provided value flows to a potential execution point, indicating a real vulnerability risk...."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2443,FP,TP,1.00,"The alert involves a user-provided value reaching a potential sink, suggesting a possible injection ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,529,FP,TP,1.00,"The alert suggests user-provided data flows to a potential sink, indicating a possible vulnerability..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,541,FP,TP,1.00,"The user-provided value flows into a configuration manager, which could allow unauthorized configura..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,58,FP,TP,1.00,The data flow from user input to a sensitive sink without explicit constraints suggests a potential ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,102,FP,TP,1.00,"The alert indicates a data flow from a user-provided value to a sink without explicit constraints, s..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,717,FP,ABSTAIN,1.00,Insufficient code context to determine if the data flow leads to a vulnerability. The program slice ...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,730,FP,ABSTAIN,1.00,Insufficient evidence to determine if the data flow constitutes a vulnerability. The program slice i...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,82,FP,FP,1.00,"The alert lacks explicit path constraints and the flow is partial, making it uncertain if the user-p..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,111,FP,TP,1.00,The data flow from a user-provided value to a sink without explicit constraints suggests potential v...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,284,FP,TP,1.00,"The alert indicates a user-provided value flows to a potential sink without explicit constraints, su..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1590,FP,TP,1.00,"The alert indicates a user-provided value is used in a data flow without constraints, suggesting pot..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1599,FP,TP,1.00,"CodeQL detected a potential taint flow from user-provided values to a sink in the same file, suggest..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1706,FP,TP,1.00,"The analysis suggests a user-provided value flows to a sink without sufficient constraints, indicati..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1711,FP,TP,1.00,"The alert points to user-provided data being used without validation, suggesting a potential vulnera..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1712,FP,TP,1.00,"The alert indicates a user-provided value is used in a data flow without explicit constraints, sugge..."
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,267,FP,TP,1.00,The data flow from a user-provided value to a sink without explicit constraints suggests a potential...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,268,FP,TP,1.00,The data flow from a user-provided value to an unknown sink suggests a potential vulnerability....
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,271,FP,TP,1.00,The alert indicates a potential taint flow from user input to a sink without proper sanitization. Wi...
DSpace__DSpace_CVE-2022-31195_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,277,FP,ABSTAIN,1.00,"Insufficient code context to validate the data flow's impact on security, making it impossible to co..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/app/sherpa/SHERPAResponse.java,55,FP,TP,1.00,"The alert indicates unguarded XML parsing of user input, which is a known security risk. The data fl..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/authority/orcid/xml/Converter.java,39,FP,TP,1.00,The data flow from user input to XML parsing without entity expansion guarding indicates a potential...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/LCNameAuthority.java,180,FP,TP,1.00,"The alert indicates a possible XML external entity expansion vulnerability, a known security issue. ..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/SHERPARoMEOProtocol.java,116,FP,TP,1.00,The alert describes a potential XML external entity expansion vulnerability. Without guarding agains...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/packager/METSManifest.java,708,FP,TP,1.00,The alert indicates potential XML parsing vulnerability due to external entity expansion without pro...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/ctask/general/MetadataWebService.java,272,FP,TP,1.00,The alert indicates potential XXE vulnerability due to lack of guarding against external entities. C...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,196,FP,TP,1.00,"The alert indicates potential XML external entity expansion vulnerability, a known security risk. Th..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,306,FP,TP,1.00,"The alert indicates potential XML external entity expansion without proper guarding, a known securit..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,354,FP,TP,1.00,The alert indicates potential XML entity expansion vulnerability. User-controlled data is used in XM...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/ArXivService.java,130,FP,TP,1.00,The alert indicates potential XXE vulnerability due to user-provided input in XML parsing without pr...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,112,FP,TP,1.00,The alert describes a potential XML External Entity (XXE) vulnerability. Without guarding against ex...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,192,FP,TP,1.00,The alert highlights a potential XXE vulnerability due to unguarded XML parsing of user input. Witho...
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CrossRefService.java,117,FP,TP,1.00,"The alert indicates potential XML external entity expansion vulnerability, a known security risk. Wi..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,140,FP,TP,1.00,"The alert indicates potential XML external entity expansion, a known vulnerability. Without proper v..."
DSpace__DSpace_CVE-2022-31195_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,259,FP,TP,1.00,The alert indicates a potential XML parsing vulnerability due to lack of entity expansion guarding. ...
DSpace__DSpace_CVE-2022-31195_5.10,java/tainted-numeric-cast,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/servlet/multipart/DSpaceTokenStream.java,133,FP,TP,1.00,The alert indicates a potential truncation vulnerability due to a cast based on user-provided data. ...
DSpace__DSpace_CVE-2022-31195_5.10,java/tainted-numeric-cast,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/servlet/multipart/DSpaceTokenStream.java,148,FP,TP,1.00,The alert indicates a potential truncation due to a cast based on user input. While the exact code i...
DSpace__DSpace_CVE-2022-31195_5.10,java/xml/xpath-injection,dspace-api/src/main/java/org/dspace/content/authority/DSpaceControlledVocabulary.java,168,FP,ABSTAIN,1.00,Insufficient code context to determine if user inputs are properly sanitized in XPath expressions....
DSpace__DSpace_CVE-2022-31195_5.10,java/maven/non-https-url,dspace/modules/xmlui-mirage2/pom.xml,331,FP,FP,1.00,The alert indicates an insecure protocol usage but lacks sufficient context (missing code) to confir...
DSpace__DSpace_CVE-2022-31195_5.10,java/maven/non-https-url,pom.xml,1632,FP,TP,1.00,"The alert indicates the use of an insecure HTTP protocol for Maven repository access, which is a kno..."
vert-x3__vertx-web_CVE-2019-17640_3.9.3,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/impl/DigestAuthHandlerImpl.java,58,FP,TP,1.00,MD5 is known to be insecure for cryptographic purposes. Its use in a security-sensitive context like...
vert-x3__vertx-web_CVE-2019-17640_3.9.3,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/sockjs/impl/SockJSHandlerImpl.java,247,FP,TP,1.00,"The use of MD5 is flagged as weak, typically indicating a security vulnerability when used for crypt..."
vert-x3__vertx-web_CVE-2019-17640_3.9.3,java/redos,vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/RegularExpressions.java,8,FP,TP,1.00,The alert indicates a potential exponential backtracking vulnerability in a regular expression. The ...
apache__mina-sshd_CVE-2023-35887_2.9.2,java/weak-cryptographic-algorithm,sshd-common/src/main/java/org/apache/sshd/common/cipher/BaseCipher.java,107,FP,TP,1.00,"ARCFOUR is a weak cipher. The evidence shows it's used in the code, indicating a vulnerability...."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/weak-cryptographic-algorithm,sshd-common/src/main/java/org/apache/sshd/common/cipher/BaseRC4Cipher.java,47,FP,TP,1.00,"The alert identifies the use of ARCFOUR, a known weak cipher, which poses a security risk. The data ..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/weak-cryptographic-algorithm,sshd-contrib/src/main/java/org/apache/sshd/contrib/common/signature/LegacyDSASigner.java,61,FP,TP,1.00,"The use of LegacySHA1withDSA is known to be insecure, and the code flow indicates its usage in a sec..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,196,FP,TP,1.00,"Implicit cast from long to int may cause data loss, potentially leading to vulnerabilities like inte..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,197,FP,TP,1.00,"Implicit cast from long to int can cause integer overflow, potentially leading to security issues in..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,198,FP,TP,1.00,"Implicit cast from long to int can cause integer overflow, potentially leading to data loss or incor..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,199,FP,ABSTAIN,1.00,Insufficient evidence to determine if the cast is unsafe in the given context....
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/main/java/org/apache/sshd/common/mac/Poly1305Mac.java,200,FP,TP,1.00,"Implicit cast from long to int can cause data loss, potentially leading to vulnerabilities in securi..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-common/src/test/java/org/apache/sshd/common/cipher/BaseAuthenticatedCipherTest.java,58,FP,ABSTAIN,1.00,"Insufficient information to determine if the cast is unsafe in the given context, especially since i..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-core/src/main/java/org/apache/sshd/common/channel/ChannelOutputStream.java,194,FP,TP,1.00,"Implicit cast from long to int can lead to data loss, potentially causing runtime issues or security..."
apache__mina-sshd_CVE-2023-35887_2.9.2,java/implicit-cast-in-compound-assignment,sshd-core/src/main/java/org/apache/sshd/common/channel/ChannelOutputStream.java,195,FP,FP,1.00,"The alert involves an implicit cast from long to int, which may cause truncation but isn't inherentl..."
dromara__hutool_CVE-2018-17297_4.1.11,java/unsafe-hostname-verification,hutool-http/src/main/java/cn/hutool/http/HttpConnection.java,578,FP,TP,1.00,"The alert suggests that the hostname verifier accepts any certificate regardless of hostname match, ..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-core/src/main/java/cn/hutool/core/lang/UUID.java,116,FP,FP,1.00,"MD5 is used for generating UUIDs, which don't require cryptographic security, making the alert a fal..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/SecureUtil.java,93,FP,TP,1.00,"The alert correctly identifies the use of weak cryptographic algorithms, which pose a security risk...."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/SecureUtil.java,122,FP,TP,1.00,"The alert indicates the use of DES, a weak algorithm. While DESede is secure, the presence of DES us..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/SecureUtil.java,187,FP,TP,1.00,"The alert identifies the use of weak cryptographic algorithms (DES and DESede), which are known to b..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/digest/Digester.java,53,FP,TP,1.00,MD5 is a weak algorithm. The alert indicates its use without evidence of secure context....
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/digest/HMac.java,70,FP,TP,1.00,"HmacMD5 and HmacSHA1 are deprecated and insecure cryptographic algorithms. The code uses them, posin..."
dromara__hutool_CVE-2018-17297_4.1.11,java/weak-cryptographic-algorithm,hutool-crypto/src/main/java/cn/hutool/crypto/symmetric/SymmetricCrypto.java,133,FP,ABSTAIN,1.00,Error calling openai: Extra data: line 1 column 3 (char 2)...
dromara__hutool_CVE-2018-17297_4.1.11,java/insecure-cookie,hutool-extra/src/main/java/cn/hutool/extra/servlet/ServletUtil.java,376,FP,TP,1.00,"The absence of the 'secure' flag when setting a cookie can expose sensitive data over HTTP, posing a..."
dromara__hutool_CVE-2018-17297_4.1.11,java/insecure-cookie,hutool-extra/src/main/java/cn/hutool/extra/servlet/ServletUtil.java,387,FP,TP,1.00,"The alert indicates a cookie is set without the 'secure' flag, which is a security risk when using H..."
dromara__hutool_CVE-2018-17297_4.1.11,java/insecure-trustmanager,hutool-http/src/main/java/cn/hutool/http/ssl/SSLSocketFactoryBuilder.java,110,FP,TP,1.00,"The alert indicates improper certificate validation, a known security risk. The data flow supports t..."
dromara__hutool_CVE-2018-17297_4.1.11,java/zipslip,hutool-core/src/main/java/cn/hutool/core/util/ZipUtil.java,389,TP,TP,1.00,The data flow from unsanitized zip entry to file operation without sanitization indicates a potentia...
dromara__hutool_CVE-2018-17297_4.1.11,java/path-injection,hutool-core/src/main/java/cn/hutool/core/convert/impl/PathConverter.java,33,FP,TP,1.00,"The data flow from a user-provided value reaches a path conversion without explicit validation, risk..."
dromara__hutool_CVE-2018-17297_4.1.11,java/xss,hutool-core/src/main/java/cn/hutool/core/io/IoUtil.java,173,FP,TP,1.00,The data flow from a user-provided value to a sink without evidence of proper escaping suggests a po...
dromara__hutool_CVE-2018-17297_4.1.11,java/implicit-cast-in-compound-assignment,hutool-core/src/main/java/cn/hutool/core/date/DateUtil.java,1471,FP,TP,1.00,"Implicit cast from double to int can cause data loss. In date utilities, this may lead to incorrect ..."
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,java/xss,src/main/java/org/apache/sling/servlets/resolver/internal/console/WebConsolePlugin.java,138,FP,TP,1.00,Presence of user-provided value without proper escaping suggests potential XSS vulnerability....
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,99,FP,TP,1.00,String concatenation for command lines can lead to shell injection vulnerabilities. The alert indica...
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,173,FP,ABSTAIN,1.00,Insufficient evidence to confirm if the string concatenation is unsafe or not. The code slice is una...
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,242,FP,TP,1.00,"The alert indicates improper command line construction via string concatenation, which can lead to s..."
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,308,FP,FP,1.00,The alert points to a test file where command-line string concatenation is used. Test files often ha...
